adjusted_reports,chain_id,dimension,gross_gain_usd,key,loss_usd,net_yield_usd,priced_reports,raw_gross_gain_usd,raw_loss_usd,raw_net_yield_usd,reports,strategy_address,unpriced_reports,vault_address
0,1,vault,218290.9101149275484323904980,1:0xa5cA62D95D24A4a350983D5B8ac4EB8638887396,16893.06102284366719387982785,201397.8490920838812385106700,83,218290.9101149275484323904980,16893.06102284366719387982785,201397.8490920838812385106700,83,,0,0xa5cA62D95D24A4a350983D5B8ac4EB8638887396
0,1,vault,9146.675376673873165903033703,1:0xC4dAf3b5e2A9e93861c3FBDd25f1e943B8D87417,0,9146.675376673873165903033703,4,9146.675376673873165903033703,0,9146.675376673873165903033703,209,,205,0xC4dAf3b5e2A9e93861c3FBDd25f1e943B8D87417
0,1,vault,27429.59580048467559102923809,1:0xBfedbcbe27171C418CDabC2477042554b1904857,0,27429.59580048467559102923809,18,27429.59580048467559102923809,0,27429.59580048467559102923809,185,,167,0xBfedbcbe27171C418CDabC2477042554b1904857
0,1,vault,19763284.15374372833390275347,1:0xa258C4606Ca8206D8aA700cE2143D7db854D168c,4743.170775977821172156975717,19758540.98296775051273059649,777,19763284.15374372833390275347,4743.170775977821172156975717,19758540.98296775051273059649,777,,0,0xa258C4606Ca8206D8aA700cE2143D7db854D168c
0,1,vault,0,1:0xC116dF49c02c5fD147DE25Baa105322ebF26Bd97,0,0,2,0,0,0,26,,24,0xC116dF49c02c5fD147DE25Baa105322ebF26Bd97
0,1,vault,201446.8165791118708351795529,1:0xE537B5cc158EB71037D4125BDD7538421981E6AA,0,201446.8165791118708351795529,49,201446.8165791118708351795529,0,201446.8165791118708351795529,139,,90,0xE537B5cc158EB71037D4125BDD7538421981E6AA
0,1,vault,10020.45834785069410286096954,1:0xFD0877d9095789cAF24c98F7CCe092fa8E120775,0,10020.45834785069410286096954,22,10020.45834785069410286096954,0,10020.45834785069410286096954,22,,0,0xFD0877d9095789cAF24c98F7CCe092fa8E120775
0,1,vault,9050294.024539290472919915298,1:0xa354F35829Ae975e850e23e9615b11Da1B3dC4DE,224975.9128807026304755154141,8825318.111658587842444399886,649,9050294.024539290472919915298,224975.9128807026304755154141,8825318.111658587842444399886,649,,0,0xa354F35829Ae975e850e23e9615b11Da1B3dC4DE
0,1,vault,623.0524558913424437716702122,1:0xF59D66c1d593Fb10e2f8c2a6fD2C958792434B9c,0,623.0524558913424437716702122,2,623.0524558913424437716702122,0,623.0524558913424437716702122,8,,6,0xF59D66c1d593Fb10e2f8c2a6fD2C958792434B9c
0,1,vault,13908.79014830564696594505681,1:0xBCBB5b54Fa51e7b7Dc920340043B203447842A6b,0,13908.79014830564696594505681,28,13908.79014830564696594505681,0,13908.79014830564696594505681,33,,5,0xBCBB5b54Fa51e7b7Dc920340043B203447842A6b
0,1,vault,36.91590786057455192571417836,1:0xF6B9DFE6bc42ed2eaB44D6B829017f7B78B29f88,0,36.91590786057455192571417836,1,36.91590786057455192571417836,0,36.91590786057455192571417836,2,,1,0xF6B9DFE6bc42ed2eaB44D6B829017f7B78B29f88
0,1,vault,828920.8135641107164931246859,1:0xa540744DEDBDA9eF64cf753F0E851EfE4a419EA9,0,828920.8135641107164931246859,262,828920.8135641107164931246859,0,828920.8135641107164931246859,272,,10,0xa540744DEDBDA9eF64cf753F0E851EfE4a419EA9
